id,config_file_path,strategy,market,symbol,base_asset,quote_asset,creation_timestamp,order_type,amount,price,last_status,last_update_timestamp
sell://ETH-USDC/771b82f67a2a70c4c58252b470,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103184018,LIMIT,0.0445697,187.6638,OrderCancelled,1589103244001
buy://ETH-USDC/a76accf7fdfa82ebb5e7879f44,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103258002,LIMIT,0.0792203,187.3013,OrderCancelled,1589103318001
sell://ETH-USDC/561ca1185cc6b43acee9fbf8ea,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103258013,LIMIT,0.1207797,187.4887,OrderCancelled,1589103318014
buy://ETH-USDC/45428958a606cedd3dbcc2e0c0,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103319002,LIMIT,0.0802354,187.1814,BuyOrderCompleted,1589103359015
sell://ETH-USDC/f6781b4451af208049f155d79d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103319015,LIMIT,0.1197646,187.3686,OrderCancelled,1589103379001
buy://ETH-USDC/ababc6aeab0ac623dac3599448,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103419001,LIMIT,0.041255,187.0464,BuyOrderCompleted,1589103437016
sell://ETH-USDC/c35640c68634c6248d0250a0b1,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103419014,LIMIT,0.158745,187.2336,OrderCancelled,1589103479001
buy://ETH-USDC/deeb071b29f79995d94b336475,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103497002,LIMIT,0.0220797,186.8715,OrderCancelled,1589103557002
sell://ETH-USDC/f089094a2f8a45cf454e1bfd0b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103497016,LIMIT,0.1779203,187.0585,OrderCancelled,1589103557016
buy://ETH-USDC/2376d3b616319282c6519f3a30,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103558002,LIMIT,0.0217079,186.9165,OrderCancelled,1589103618001
sell://ETH-USDC/985f044b0f0466b2385a3410f6,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103558016,LIMIT,0.1782921,187.1035,SellOrderCompleted,1589103583015
buy://ETH-USDC/f4b2f29315c49facbbf029bd9c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103643001,LIMIT,0.1039535,187.7261,BuyOrderCompleted,1589103652015
sell://ETH-USDC/40d46c60092a6ad6baf8eafb43,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103643013,LIMIT,0.0960465,187.9139,OrderCancelled,1589103703001
buy://ETH-USDC/72b3057219e30c1df28801810e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103712002,LIMIT,0.0529947,187.6062,BuyOrderCompleted,1589103766015
sell://ETH-USDC/afff966014fa1eb76b663cee54,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103712015,LIMIT,0.1470052,187.7938,OrderCancelled,1589103772001
buy://ETH-USDC/d5ba877ca321730e2b0401cb0f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103826001,LIMIT,0.0303059,187.1464,BuyOrderCompleted,1589103845320
sell://ETH-USDC/4b5a985babdde2b193abbd2006,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103826015,LIMIT,0.169694,187.3336,OrderCancelled,1589103886001
buy://ETH-USDC/58eaf3855601e761fb6bd3e395,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103906002,LIMIT,0.0145829,187.2163,BuyOrderCompleted,1589103914877
sell://ETH-USDC/fc4e1bd4a51f5e5bb2e4565e8a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103906015,LIMIT,0.1854171,187.4037,OrderCancelled,1589103966002
buy://ETH-USDC/b1b1363f4ecf1917cdea4905d4,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103975001,LIMIT,0.0078265,187.1514,OrderCancelled,1589104035002
sell://ETH-USDC/4a7a5bd86c03b702d6f53e39c8,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589103975013,LIMIT,0.1921735,187.3386,SellOrderCompleted,1589104017016
buy://ETH-USDC/774ca468662e09305b184195ab,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104077001,LIMIT,0.1039469,187.1514,OrderCancelled,1589104137002
sell://ETH-USDC/45f161181fe61e02a0d2fe6b5e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104077017,LIMIT,0.096053,187.3386,SellOrderCompleted,1589104119017
buy://ETH-USDC/6d7641a8eec7ad3acd10a3bf12,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104179003,LIMIT,0.1488519,187.5112,BuyOrderCompleted,1589104215018
sell://ETH-USDC/00497beddbb12256f9a631e4a3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104179017,LIMIT,0.051148,187.6988,OrderCancelled,1589104239001
buy://ETH-USDC/7e66b33c105e5546a9f44b02e0,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104275003,LIMIT,0.0741151,187.5512,BuyOrderCompleted,1589104325910
sell://ETH-USDC/5786635a33fba64ae4989e23de,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104275022,LIMIT,0.1258848,187.7388,OrderCancelled,1589104335002
buy://ETH-USDC/4307712d20be5abd2531524631,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104386002,LIMIT,0.0381479,187.4212,OrderCancelled,1589104446001
sell://ETH-USDC/e53e5d59a6b6d4270444a9c39e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104386021,LIMIT,0.1618521,187.6088,OrderCancelled,1589104446018
buy://ETH-USDC/bdcaea1ceb768425b231ce1ab4,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104447002,LIMIT,0.0380235,187.4362,OrderCancelled,1589104507001
sell://ETH-USDC/1564190fd48d90e5d4d4f39a5d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104447019,LIMIT,0.1619765,187.6238,OrderCancelled,1589104507019
buy://ETH-USDC/772c5b1d4ba7b879eafe2baca5,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104508001,LIMIT,0.0378991,187.4512,OrderCancelled,1589104568001
sell://ETH-USDC/7e68a1b44093856670870e8ab7,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104508017,LIMIT,0.1621008,187.6388,OrderCancelled,1589104568021
buy://ETH-USDC/ad36ce38ed4a3fbfa8daff1254,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104569001,LIMIT,0.0373604,187.5162,BuyOrderCompleted,1589104608634
sell://ETH-USDC/d2434d5363a013f0bd59c57a61,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104569017,LIMIT,0.1626395,187.7038,OrderCancelled,1589104629001
buy://ETH-USDC/cde7a93bebdfd52be7d4ef6fb4,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104669002,LIMIT,0.020908,187.2463,BuyOrderCompleted,1589104687017
sell://ETH-USDC/45a6823c770d588a46d9ba545b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104669021,LIMIT,0.179092,187.4337,OrderCancelled,1589104729002
buy://ETH-USDC/feae2d4398db52f59d65fc6cc0,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104747002,LIMIT,0.0091468,187.4062,OrderCancelled,1589104807002
sell://ETH-USDC/cedc9e7ee5eb1c086d3d355053,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104747025,LIMIT,0.1908531,187.5938,OrderCancelled,1589104807020
buy://ETH-USDC/fce1ccb0613cc0bd4e303d07d4,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104808002,LIMIT,0.0099249,187.3113,BuyOrderCompleted,1589104821380
sell://ETH-USDC/56e251ecb4776354b97f10caa9,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104808016,LIMIT,0.1900751,187.4987,OrderCancelled,1589104868003
buy://ETH-USDC/53c0951628a2d7f14eeaf68d94,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104882003,LIMIT,0.005823,187.2063,OrderCancelled,1589104942003
sell://ETH-USDC/096d91b7d9fab6dda989fef160,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104882023,LIMIT,0.1941769,187.3937,OrderCancelled,1589104942020
buy://ETH-USDC/dca65a4e9afc3aaccd8bdfbddb,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104943002,LIMIT,0.0060686,187.1764,OrderCancelled,1589105003002
sell://ETH-USDC/99d19b594531cdb681cf1f8723,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589104943019,LIMIT,0.1939313,187.3636,OrderCancelled,1589105003019
buy://ETH-USDC/e432a5899a26cceb70c8729261,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105004002,LIMIT,0.0046781,187.3463,OrderCancelled,1589105064002
sell://ETH-USDC/6b68a496b3d64ba4ac6a0a3966,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105004018,LIMIT,0.1953219,187.5337,SellOrderCompleted,1589105031021
buy://ETH-USDC/d497a052cfac881804f292f9ac,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105091002,LIMIT,0.0991356,187.7261,OrderCancelled,1589105151001
sell://ETH-USDC/32e4a89e56188aa77dbfbc873d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105091014,LIMIT,0.1008643,187.9139,SellOrderCompleted,1589105108018
buy://ETH-USDC/67cc10dc35c7089a0bc2f060fc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105168001,LIMIT,0.1481528,187.891,OrderCancelled,1589105228002
sell://ETH-USDC/59907cba667314a50976ebb218,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105168014,LIMIT,0.0518472,188.079,OrderCancelled,1589105228019
buy://ETH-USDC/13c0a4e5915fd9ba48c088a012,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105229001,LIMIT,0.1477625,187.936,BuyOrderCompleted,1589105260617
sell://ETH-USDC/7e2fa1189f8d5f5bb25456d23c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105229018,LIMIT,0.0522375,188.124,OrderCancelled,1589105289002
buy://ETH-USDC/31989fa4868d791aff49dfa600,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105321002,LIMIT,0.0738651,187.941,OrderCancelled,1589105381002
sell://ETH-USDC/cb201f4cafbd0e669832093b13,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105321021,LIMIT,0.1261349,188.129,OrderCancelled,1589105381020
buy://ETH-USDC/7a47461596ac65a946a7aa7d66,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105382001,LIMIT,0.0750414,187.8011,OrderCancelled,1589105442002
sell://ETH-USDC/a02d58b9dbc43b5ec5877aa1df,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105382017,LIMIT,0.1249586,187.9889,OrderCancelled,1589105442017
buy://ETH-USDC/32ec5edc0d37dec227dd5e432a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105443002,LIMIT,0.073991,187.926,OrderCancelled,1589105503001
sell://ETH-USDC/2880ccf525ae521f52419bf68d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105443021,LIMIT,0.126009,188.114,OrderCancelled,1589105503018
buy://ETH-USDC/55f608c1530a642006819ff4a1,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105504002,LIMIT,0.0738651,187.941,OrderCancelled,1589105564002
sell://ETH-USDC/27eaba3ea65747a96725750afc,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105504021,LIMIT,0.1261349,188.129,OrderCancelled,1589105564020
buy://ETH-USDC/976859735a52331996ea9a7c59,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105565001,LIMIT,0.073991,187.926,OrderCancelled,1589105625002
sell://ETH-USDC/eeac5a71bfb3b3676cea7cdcb0,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105565015,LIMIT,0.126009,188.114,OrderCancelled,1589105625019
buy://ETH-USDC/4b68c859f5e4e58f5d83952116,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105626002,LIMIT,0.0737391,187.956,OrderCancelled,1589105686001
sell://ETH-USDC/7535f0d84bf5fed62a397d7f04,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105626018,LIMIT,0.1262608,188.144,OrderCancelled,1589105686017
buy://ETH-USDC/b8493a101f17903caee72d35fd,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105687002,LIMIT,0.073991,187.926,OrderCancelled,1589105747001
sell://ETH-USDC/84c13eeccbc0d8ebfc6e4978aa,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105687014,LIMIT,0.126009,188.114,OrderCancelled,1589105747013
buy://ETH-USDC/5c5d93600ada39e8a36165ebe3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105748002,LIMIT,0.0731937,188.0209,OrderCancelled,1589105808002
sell://ETH-USDC/82f69bfc00e3e6ac9070524fbb,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105748016,LIMIT,0.1268063,188.2091,SellOrderCompleted,1589105765018
buy://ETH-USDC/8825b88c5b77442f3e1a379c2c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105825002,LIMIT,0.1293209,188.8705,BuyOrderCompleted,1589105840021
sell://ETH-USDC/0ed3809126a70b3611bb706580,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105825021,LIMIT,0.070679,189.0595,OrderCancelled,1589105885002
buy://ETH-USDC/d4bf6ababdccd711e928f1150b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105900003,LIMIT,0.0638942,188.9655,OrderCancelled,1589105960002
sell://ETH-USDC/e227ba7c91a7fdc4e1a13dba0d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105900025,LIMIT,0.1361058,189.1545,OrderCancelled,1589105960018
buy://ETH-USDC/393100a6eb1ced9b88a9394d14,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105961002,LIMIT,0.0636037,189.0005,OrderCancelled,1589106021002
sell://ETH-USDC/dc7fd892ac4cef0398712800ec,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589105961019,LIMIT,0.1363962,189.1895,SellOrderCompleted,1589106000021
buy://ETH-USDC/0ed98023ab36dacec743cb3e6f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106060002,LIMIT,0.1312702,189.0654,OrderCancelled,1589106120002
sell://ETH-USDC/131561bccaafd9e5e7d5aeb1ef,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106060021,LIMIT,0.0687297,189.2546,SellOrderCompleted,1589106105019
buy://ETH-USDC/d80a72770c0e9296ff0ed53c6a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106165001,LIMIT,0.1648671,189.1554,OrderCancelled,1589106225001
sell://ETH-USDC/6db6d8a3ecbdc487c372125a9c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106165020,LIMIT,0.0351328,189.3446,SellOrderCompleted,1589106201019
buy://ETH-USDC/0b1b88e8e27298cca096b30f58,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106261002,LIMIT,0.179043,189.5452,OrderCancelled,1589106321001
sell://ETH-USDC/b451dbf98876ad304fe54fc206,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106261023,LIMIT,0.0209569,189.7348,SellOrderCompleted,1589106279020
buy://ETH-USDC/b32f2d467f77e11124ff5aae0d,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106339003,LIMIT,0.1883038,189.6851,OrderCancelled,1589106399002
sell://ETH-USDC/e4739d7eeb597810e452e64963,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106339019,LIMIT,0.0116961,189.8749,SellOrderCompleted,1589106393020
buy://ETH-USDC/270fc1723d83cd0631def5c864,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106453002,LIMIT,0.1903612,190.1199,BuyOrderCompleted,1589106487868
sell://ETH-USDC/0658c552686c4821003880e33e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106453022,LIMIT,0.0096387,190.3101,SellOrderCompleted,1589106465019
buy://ETH-USDC/02873d10052d746b6c75fb8228,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106548002,LIMIT,0.0989898,190.2448,OrderCancelled,1589106608002
sell://ETH-USDC/5b50848b27a708b4853612b3b2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106548023,LIMIT,0.1010102,190.4352,SellOrderCompleted,1589106585022
buy://ETH-USDC/d05b97d34c3a5101d758efc362,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106645001,LIMIT,0.1516508,189.995,OrderCancelled,1589106705002
sell://ETH-USDC/ba558d46d9884ce5b3377bca03,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106645017,LIMIT,0.0483492,190.185,SellOrderCompleted,1589106659016
buy://ETH-USDC/dea66c0219303d238482bd13c2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106719002,LIMIT,0.1763099,189.94,BuyOrderCompleted,1589106728111
sell://ETH-USDC/f3a00fc2f67043eb64c029c461,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106719018,LIMIT,0.0236901,190.13,OrderCancelled,1589106779001
buy://ETH-USDC/52ea34a384e17b3d1f64717e40,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106789001,LIMIT,0.0908151,189.6251,OrderCancelled,1589106849001
sell://ETH-USDC/dcb29ae20df95f23052dd1e88f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106789015,LIMIT,0.1091848,189.8149,SellOrderCompleted,1589106797017
buy://ETH-USDC/a75fcb2cb2c7796fdb6472dcae,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106857002,LIMIT,0.143716,189.825,BuyOrderCompleted,1589106877538
sell://ETH-USDC/aed7e5e1251bafb80e1d1ea47f,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106857015,LIMIT,0.056284,190.015,OrderCancelled,1589106917001
buy://ETH-USDC/4c16dd5c4a4395bf67de868f76,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106938001,LIMIT,0.0752436,189.4202,OrderCancelled,1589106998002
sell://ETH-USDC/496eb06157b5460a18f46a958e,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589106938016,LIMIT,0.1247563,189.6098,SellOrderCompleted,1589106955015
buy://ETH-USDC/f83cedfee814926ddfda87f1c9,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107015002,LIMIT,0.1329995,189.965,OrderCancelled,1589107075002
sell://ETH-USDC/3193016fbfa58189a66feba16b,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107015016,LIMIT,0.0670004,190.155,OrderCancelled,1589107075017
buy://ETH-USDC/c445653e69c1dd7a19b2219aa2,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107076000,LIMIT,0.1338922,189.86,OrderCancelled,1589107136001
sell://ETH-USDC/ef1e703b1c54e747529eed8651,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107076015,LIMIT,0.0661078,190.05,SellOrderCompleted,1589107095014
buy://ETH-USDC/53a18e6a5c57494dd160c17165,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107155001,LIMIT,0.1651477,190.0699,OrderCancelled,1589107215002
sell://ETH-USDC/427621ddde471a187e65d60ea0,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107155015,LIMIT,0.0348522,190.2601,OrderCancelled,1589107215017
buy://ETH-USDC/298857ddd4a4182439be1a2c34,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107216001,LIMIT,0.1662246,189.945,OrderCancelled,1589107276002
sell://ETH-USDC/5296e08662c3285a5e362ca1ad,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107216015,LIMIT,0.0337754,190.135,SellOrderCompleted,1589107275016
buy://ETH-USDC/1f5fa070b52bf8d835534104a5,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107335001,LIMIT,0.1829446,189.965,OrderCancelled,1589107395002
sell://ETH-USDC/9a33ff95a725ee68a47bea24e3,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107335017,LIMIT,0.0170554,190.155,OrderCancelled,1589107395016
buy://ETH-USDC/a5b435265b60fc0d208832284a,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107396002,LIMIT,0.1826408,190.0,OrderCancelled,1589107456000
sell://ETH-USDC/3eba1ae3734e03e36bf1054b87,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107396013,LIMIT,0.0173592,190.19,OrderCancelled,1589107456014
buy://ETH-USDC/551d5eb5a66ad162801cec381c,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107457001,LIMIT,0.1829012,189.97,OrderCancelled,1589107517002
sell://ETH-USDC/d2e95603c45c9fc36b44fc1063,conf_pure_mm_TEST_FEE1.yml,pure_market_making,coinbase_pro_PaperTrade,ETH-USDC,ETH,USDC,1589107457014,LIMIT,0.0170988,190.16,SellOrderCompleted,1589107481016
